zipcode,centile,superzip,rank,city,state,adultpop,households,college,income,zip_code,latitude,longitude,city,state,county
,,,,,,,,,,93430,35.473343,-120.908608,Cayucos,CA,San Luis Obispo
,,,,,,,,,,93432,35.477945,-120.436119,Creston,CA,San Luis Obispo
,,,,,,,,,,93433,35.38173,-120.50264,Grover Beach,CA,San Luis Obispo
,,,,,,,,,,93434,34.938796,-120.57318,Guadalupe,CA,Santa Barbara
,,,,,,,,,,93435,35.491888,-120.976259,Harmony,CA,San Luis Obispo
,,,,,,,,,,93436,34.629464,-120.336594,Lompoc,CA,Santa Barbara
,,,,,,,,,,93437,34.737289,-120.525706,Lompoc,CA,Santa Barbara
,,,,,,,,,,93438,34.262834,-119.848555,Lompoc,CA,Santa Barbara
,,,,,,,,,,93440,34.745715,-120.204944,Los Alamos,CA,Santa Barbara
,,,,,,,,,,93441,34.693012,-120.068487,Los Olivos,CA,Santa Barbara
,,,,,,,,,,93442,35.402295,-120.793742,Morro Bay,CA,San Luis Obispo
,,,,,,,,,,93443,35.347065,-120.455345,Morro Bay,CA,San Luis Obispo
,,,,,,,,,,93444,35.048397,-120.494812,Nipomo,CA,San Luis Obispo
,,,,,,,,,,93445,35.106168,-120.611142,Oceano,CA,San Luis Obispo
,,,,,,,,,,93446,35.640598,-120.700313,Paso Robles,CA,San Luis Obispo
,,,,,,,,,,93447,35.75624,-120.693505,Paso Robles,CA,San Luis Obispo
,,,,,,,,,,93448,35.347065,-120.455345,Pismo Beach,CA,San Luis Obispo
,,,,,,,,,,93449,35.391719,-120.549178,Pismo Beach,CA,San Luis Obispo
,,,,,,,,,,93450,35.982551,-120.828342,San Ardo,CA,Monterey
,,,,,,,,,,93451,35.705546,-120.646803,San Miguel,CA,San Luis Obispo
,,,,,,,,,,93452,35.575711,-120.888038,San Simeon,CA,San Luis Obispo
,,,,,,,,,,93453,35.358427,-120.259602,Santa Margarita,CA,San Luis Obispo
,,,,,,,,,,93454,34.875832,-120.340795,Santa Maria,CA,Santa Barbara
,,,,,,,,,,93455,34.883589,-120.377957,Santa Maria,CA,Santa Barbara
,,,,,,,,,,93456,35.027682,-120.196818,Santa Maria,CA,Santa Barbara
,,,,,,,,,,93457,34.836252,-120.53421,Santa Maria,CA,Santa Barbara
,,,,,,,,,,93458,34.953532,-120.495723,Santa Maria,CA,Santa Barbara
,,,,,,,,,,93460,34.646136,-120.091629,Santa Ynez,CA,Santa Barbara
,,,,,,,,,,93461,35.610073,-120.291994,Shandon,CA,San Luis Obispo
,,,,,,,,,,93463,34.648841,-120.170111,Solvang,CA,Santa Barbara
,,,,,,,,,,93464,34.674436,-120.111465,Solvang,CA,Santa Barbara
,,,,,,,,,,93465,35.517781,-120.65385,Templeton,CA,San Luis Obispo
,,,,,,,,,,93483,35.347065,-120.455345,Grover Beach,CA,San Luis Obispo
,,,,,,,,,,93501,35.038066,-118.31596,Mojave,CA,Kern
,,,,,,,,,,93502,35.068161,-118.224785,Mojave,CA,Kern
,,,,,,,,,,93504,35.187133,-117.885359,California City,CA,Kern
,,,,,,,,,,93505,35.144767,-117.897202,California City,CA,Kern
,,,,,,,,,,93510,33.786594,-118.298662,Acton,CA,Los Angeles
,,,,,,,,,,93512,37.496842,-118.624903,Benton,CA,Mono
,,,,,,,,,,93513,37.169602,-118.294915,Big Pine,CA,Inyo
,,,,,,,,,,93514,37.026022,-118.334393,Bishop,CA,Inyo
,,,,,,,,,,93515,36.626033,-117.218616,Bishop,CA,Inyo
,,,,,,,,,,93516,35.215513,-118.056018,Boron,CA,Kern
,,,,,,,,,,93517,38.248505,-119.19876,Bridgeport,CA,Mono
,,,,,,,,,,93518,35.488054,-118.609553,Caliente,CA,Kern
,,,,,,,,,,93519,35.177369,-118.035049,Cantil,CA,Kern
,,,,,,,,,,93522,36.626033,-117.218616,Darwin,CA,Inyo
,,,,,,,,,,93523,35.258171,-118.130233,Edwards,CA,Kern
,,,,,,,,,,93524,35.294405,-118.905173,Edwards,CA,Kern
,,,,,,,,,,93526,36.831167,-118.235097,Independence,CA,Inyo
,,,,,,,,,,93527,35.639715,-117.857026,Inyokern,CA,Kern
,,,,,,,,,,93528,35.370839,-117.642748,Johannesburg,CA,Kern
,,,,,,,,,,93529,37.711282,-119.054711,June Lake,CA,Mono
,,,,,,,,,,93530,36.488612,-117.874104,Keeler,CA,Inyo
,,,,,,,,,,93531,35.226499,-118.581032,Keene,CA,Kern
,,,,,,,,,,93532,33.786594,-118.298662,Lake Hughes,CA,Los Angeles
,,,,,,,,,,93534,33.786594,-118.298662,Lancaster,CA,Los Angeles
,,,,,,,,,,93535,33.786594,-118.298662,Lancaster,CA,Los Angeles
,,,,,,,,,,93536,33.786594,-118.298662,Lancaster,CA,Los Angeles
,,,,,,,,,,93539,33.786594,-118.298662,Lancaster,CA,Los Angeles
,,,,,,,,,,93541,37.97823,-119.130361,Lee Vining,CA,Mono
,,,,,,,,,,93542,36.626033,-117.218616,Little Lake,CA,Inyo
,,,,,,,,,,93543,33.786594,-118.298662,Littlerock,CA,Los Angeles
,,,,,,,,,,93544,33.786594,-118.298662,Llano,CA,Los Angeles
,,,,,,,,,,93545,36.553842,-117.984465,Lone Pine,CA,Inyo
,,,,,,,,,,93546,37.609434,-118.865636,Mammoth Lakes,CA,Mono
,,,,,,,,,,93549,36.229962,-117.955189,Olancha,CA,Inyo
,,,,,,,,,,93550,33.786594,-118.298662,Palmdale,CA,Los Angeles
,,,,,,,,,,93551,33.786594,-118.298662,Palmdale,CA,Los Angeles
,,,,,,,,,,93552,33.786594,-118.298662,Palmdale,CA,Los Angeles
,,,,,,,,,,93553,33.786594,-118.298662,Pearblossom,CA,Los Angeles
,,,,,,,,,,93554,35.38661,-117.715928,Randsburg,CA,Kern
,,,,,,,,,,93555,35.540458,-117.794007,Ridgecrest,CA,Kern
,,,,,,,,,,93556,35.294405,-118.905173,Ridgecrest,CA,Kern
,,,,,,,,,,93558,34.839964,-115.967051,Red Mountain,CA,San Bernardino
,,,,,,,,,,93560,34.942862,-118.40041,Rosamond,CA,Kern
,,,,,,,,,,93561,35.043028,-118.502209,Tehachapi,CA,Kern
,,,,,,,,,,93562,34.839964,-115.967051,Trona,CA,San Bernardino
,,,,,,,,,,93563,33.786594,-118.298662,Valyermo,CA,Los Angeles
,,,,,,,,,,93581,35.294405,-118.905173,Tehachapi,CA,Kern
,,,,,,,,,,93584,33.786594,-118.298662,Lancaster,CA,Los Angeles
,,,,,,,,,,93586,33.786594,-118.298662,Lancaster,CA,Los Angeles
,,,,,,,,,,93590,33.786594,-118.298662,Palmdale,CA,Los Angeles
,,,,,,,,,,93591,33.786594,-118.298662,Palmdale,CA,Los Angeles
,,,,,,,,,,93592,34.839964,-115.967051,Trona,CA,San Bernardino
,,,,,,,,,,93596,35.294405,-118.905173,Boron,CA,Kern
,,,,,,,,,,93599,33.786594,-118.298662,Palmdale,CA,Los Angeles
,,,,,,,,,,93601,37.379045,-119.736326,Ahwahnee,CA,Madera
,,,,,,,,,,93602,37.075671,-119.253991,Auberry,CA,Fresno
,,,,,,,,,,93603,36.568312,-119.016197,Badger,CA,Tulare
,,,,,,,,,,93604,37.299169,-119.547639,Bass Lake,CA,Madera
,,,,,,,,,,93605,37.213607,-119.247413,Big Creek,CA,Fresno
,,,,,,,,,,93606,36.799615,-120.018659,Biola,CA,Fresno
,,,,,,,,,,93607,36.589797,-119.899405,Burrel,CA,Fresno
,,,,,,,,,,93608,36.607941,-120.248963,Cantua Creek,CA,Fresno
,,,,,,,,,,93609,36.528598,-120.049939,Caruthers,CA,Fresno
,,,,,,,,,,93610,37.013396,-120.266097,Chowchilla,CA,Madera
,,,,,,,,,,93611,36.832583,-119.592146,Clovis,CA,Fresno
,,,,,,,,,,93612,36.878242,-119.585303,Clovis,CA,Fresno
,,,,,,,,,,93613,37.036529,-119.511704,Clovis,CA,Fresno
,,,,,,,,,,93614,37.158791,-119.716753,Coarsegold,CA,Madera
,,,,,,,,,,93615,36.515805,-119.236871,Cutler,CA,Tulare
,,,,,,,,,,93616,36.6524,-119.592015,Del Rey,CA,Fresno
,,,,,,,,,,93618,36.509532,-119.395365,Dinuba,CA,Tulare
,,,,,,,,,,93620,37.073301,-120.623363,Dos Palos,CA,Merced
,,,,,,,,,,93621,36.723654,-119.051698,Dunlap,CA,Fresno
,,,,,,,,,,93622,36.772741,-120.213442,Firebaugh,CA,Fresno
,,,,,,,,,,93623,37.51165,-119.652872,Fish Camp,CA,Mariposa
,,,,,,,,,,93624,36.33859,-120.111796,Five Points,CA,Fresno
,,,,,,,,,,93625,36.623402,-119.691869,Fowler,CA,Fresno
,,,,,,,,,,93626,36.839928,-119.668152,Friant,CA,Fresno
,,,,,,,,,,93627,36.574499,-120.066008,Helm,CA,Fresno
,,,,,,,,,,93628,36.751546,-118.957494,Hume,CA,Fresno
,,,,,,,,,,93630,36.676147,-120.219522,Kerman,CA,Fresno
,,,,,,,,,,93631,36.5249,-119.602863,Kingsburg,CA,Fresno
,,,,,,,,,,93633,36.734051,-118.958777,Kings Canyon National Pk,CA,Tulare
,,,,,,,,,,93634,37.167262,-119.243637,Lakeshore,CA,Fresno
,,,,,,,,,,93635,37.103768,-120.847479,Los Banos,CA,Merced
,,,,,,,,,,93637,36.928286,-120.182423,Madera,CA,Madera
,,,,,,,,,,93638,37.023383,-119.977376,Madera,CA,Madera
,,,,,,,,,,93639,37.160622,-119.945035,Madera,CA,Madera
,,,,,,,,,,93640,36.676898,-120.393602,Mendota,CA,Fresno
,,,,,,,,,,93641,36.698964,-119.049219,Miramonte,CA,Fresno
,,,,,,,,,,93642,36.746375,-119.639658,Mono Hot Springs,CA,Fresno
,,,,,,,,,,93643,37.2141,-119.496955,North Fork,CA,Madera
,,,,,,,,,,93644,37.37586,-119.65238,Oakhurst,CA,Madera
,,,,,,,,,,93645,37.163948,-119.665194,O Neals,CA,Madera
,,,,,,,,,,93646,36.677384,-119.783475,Orange Cove,CA,Fresno
,,,,,,,,,,93647,36.555602,-119.166499,Orosi,CA,Tulare
,,,,,,,,,,93648,36.661358,-119.81608,Parlier,CA,Fresno
,,,,,,,,,,93649,36.841665,-119.349639,Piedra,CA,Fresno
,,,,,,,,,,93650,36.8411,-119.801015,Fresno,CA,Fresno
,,,,,,,,,,93651,37.008796,-119.512686,Prather,CA,Fresno
,,,,,,,,,,93652,36.591897,-119.902728,Raisin,CA,Fresno
,,,,,,,,,,93653,37.242121,-119.859865,Raymond,CA,Madera
,,,,,,,,,,93654,36.669807,-119.398857,Reedley,CA,Fresno
,,,,,,,,,,93656,36.466514,-119.97768,Riverdale,CA,Fresno
,,,,,,,,,,93657,36.897408,-119.829053,Sanger,CA,Fresno
,,,,,,,,,,93660,36.458421,-120.202084,San Joaquin,CA,Fresno
,,,,,,,,,,93661,37.186872,-120.650351,Santa Rita Park,CA,Merced
,,,,,,,,,,93662,36.637507,-119.992005,Selma,CA,Fresno
,,,,,,,,,,93664,37.098774,-119.166093,Shaver Lake,CA,Fresno
,,,,,,,,,,93665,37.01349,-120.744668,South Dos Palos,CA,Merced
,,,,,,,,,,93666,36.520998,-119.352004,Sultana,CA,Tulare
,,,,,,,,,,93667,36.964156,-119.370436,Tollhouse,CA,Fresno
,,,,,,,,,,93668,36.632595,-120.282776,Tranquillity,CA,Fresno
,,,,,,,,,,93669,37.274585,-119.540624,Wishon,CA,Madera
,,,,,,,,,,93670,36.471833,-119.259352,Yettem,CA,Tulare
,,,,,,,,,,93673,36.444195,-119.471745,Traver,CA,Tulare
,,,,,,,,,,93675,36.750265,-119.353631,Squaw Valley,CA,Fresno
,,,,,,,,,,93701,36.782012,-119.822019,Fresno,CA,Fresno
,,,,,,,,,,93702,36.770134,-119.808651,Fresno,CA,Fresno
,,,,,,,,,,93703,36.768449,-119.761076,Fresno,CA,Fresno
,,,,,,,,,,93704,36.92709,-119.670552,Fresno,CA,Fresno
,,,,,,,,,,93705,36.795503,-119.847234,Fresno,CA,Fresno
,,,,,,,,,,93706,36.648635,-119.998749,Fresno,CA,Fresno
,,,,,,,,,,93707,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93708,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93709,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93710,36.896749,-119.750294,Fresno,CA,Fresno
,,,,,,,,,,93711,36.830336,-119.82824,Fresno,CA,Fresno
,,,,,,,,,,93712,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93714,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93715,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93716,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93717,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93718,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93720,36.850729,-119.802227,Fresno,CA,Fresno
,,,,,,,,,,93721,36.729049,-119.771526,Fresno,CA,Fresno
,,,,,,,,,,93722,36.793291,-119.931132,Fresno,CA,Fresno
,,,,,,,,,,93724,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93725,36.620698,-119.730824,Fresno,CA,Fresno
,,,,,,,,,,93726,36.726349,-119.759875,Fresno,CA,Fresno
,,,,,,,,,,93727,36.763149,-119.673272,Fresno,CA,Fresno
,,,,,,,,,,93728,36.756348,-119.817429,Fresno,CA,Fresno
,,,,,,,,,,93729,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93740,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93741,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93744,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93745,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93747,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93750,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93755,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93760,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93761,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93762,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93764,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93765,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93771,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93772,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93773,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93774,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93775,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93776,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93777,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93778,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93779,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93780,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93784,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93786,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93790,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93791,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93792,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93793,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93794,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93844,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93888,36.746375,-119.639658,Fresno,CA,Fresno
,,,,,,,,,,93901,36.441768,-121.416603,Salinas,CA,Monterey
,,,,,,,,,,93902,36.35433,-121.132928,Salinas,CA,Monterey
,,,,,,,,,,93905,36.682888,-121.612105,Salinas,CA,Monterey
,,,,,,,,,,93906,36.620989,-121.487916,Salinas,CA,Monterey
,,,,,,,,,,93907,36.756306,-121.67031,Salinas,CA,Monterey
,,,,,,,,,,93908,36.641676,-121.63741,Salinas,CA,Monterey
,,,,,,,,,,93912,36.35433,-121.132928,Salinas,CA,Monterey
,,,,,,,,,,93915,36.35433,-121.132928,Salinas,CA,Monterey
,,,,,,,,,,93920,36.054105,-121.607774,Big Sur,CA,Monterey
,,,,,,,,,,93921,36.549729,-121.922515,Carmel,CA,Monterey
,,,,,,,,,,93922,36.543261,-121.926315,Carmel,CA,Monterey
,,,,,,,,,,93923,36.615248,-121.79501,Carmel,CA,Monterey
,,,,,,,,,,93924,36.446043,-121.666999,Carmel Valley,CA,Monterey
,,,,,,,,,,93925,36.583988,-121.4516,Chualar,CA,Monterey
,,,,,,,,,,93926,36.502102,-121.408607,Gonzales,CA,Monterey
,,,,,,,,,,93927,36.323971,-121.324308,Greenfield,CA,Monterey
,,,,,,,,,,93928,36.023549,-121.21385,Jolon,CA,Monterey
,,,,,,,,,,93930,36.201898,-121.05232,King City,CA,Monterey
,,,,,,,,,,93932,35.949963,-121.062554,Lockwood,CA,Monterey
,,,,,,,,,,93933,36.643259,-121.812711,Marina,CA,Monterey
,,,,,,,,,,93940,36.521811,-121.688623,Monterey,CA,Monterey
,,,,,,,,,,93942,36.35433,-121.132928,Monterey,CA,Monterey
,,,,,,,,,,93943,36.35433,-121.132928,Monterey,CA,Monterey
,,,,,,,,,,93944,36.606225,-121.908915,Monterey,CA,Monterey
,,,,,,,,,,93950,36.408303,-121.544387,Pacific Grove,CA,Monterey
,,,,,,,,,,93953,36.5831,-121.936365,Pebble Beach,CA,Monterey
,,,,,,,,,,93954,36.457423,-121.290346,San Lucas,CA,Monterey
,,,,,,,,,,93955,36.429013,-121.497712,Seaside,CA,Monterey
,,,,,,,,,,93960,36.449485,-121.368127,Soledad,CA,Monterey
,,,,,,,,,,93962,36.626059,-121.655474,Spreckels,CA,Monterey
,,,,,,,,,,94002,37.516644,-122.29339,Belmont,CA,San Mateo
,,,,,,,,,,94003,37.381144,-122.334825,Belmont,CA,San Mateo
,,,,,,,,,,94005,37.689182,-122.404332,Brisbane,CA,San Mateo
,,,,,,,,,,94010,37.567086,-122.367573,Burlingame,CA,San Mateo
,,,,,,,,,,94011,37.381144,-122.334825,Burlingame,CA,San Mateo
,,,,,,,,,,94012,37.381144,-122.334825,Burlingame,CA,San Mateo
,,,,,,,,,,94013,,,Daly City,CA,San Mateo
,,,,,,,,,,94014,37.687509,-122.438783,Daly City,CA,San Mateo
,,,,,,,,,,94015,37.676864,-122.475234,Daly City,CA,San Mateo
,,,,,,,,,,94016,37.381144,-122.334825,Daly City,CA,San Mateo
,,,,,,,,,,94017,37.381144,-122.334825,Daly City,CA,San Mateo
,,,,,,,,,,94018,37.510085,-122.473404,El Granada,CA,San Mateo
,,,,,,,,,,94019,37.389057,-122.415566,Half Moon Bay,CA,San Mateo
,,,,,,,,,,94020,37.272556,-122.249528,La Honda,CA,San Mateo
,,,,,,,,,,94021,37.279692,-122.314831,Loma Mar,CA,San Mateo
,,,,,,,,,,94022,37.238842,-121.885066,Los Altos,CA,Santa Clara
,,,,,,,,,,94023,37.189396,-121.705327,Los Altos,CA,Santa Clara
,,,,,,,,,,94024,37.189396,-121.705327,Los Altos,CA,Santa Clara
,,,,,,,,,,94025,37.439616,-122.186373,Menlo Park,CA,San Mateo
,,,,,,,,,,94026,37.381144,-122.334825,Menlo Park,CA,San Mateo
,,,,,,,,,,94027,37.450627,-122.199439,Atherton,CA,San Mateo
,,,,,,,,,,94028,37.370194,-122.218176,Portola Valley,CA,San Mateo
,,,,,,,,,,94029,37.381144,-122.334825,Menlo Park,CA,San Mateo
,,,,,,,,,,94030,37.598385,-122.400083,Millbrae,CA,San Mateo
,,,,,,,,,,94031,37.381144,-122.334825,Millbrae,CA,San Mateo
,,,,,,,,,,94035,37.189396,-121.705327,Mountain View,CA,Santa Clara
,,,,,,,,,,94037,37.542789,-122.505152,Montara,CA,San Mateo
,,,,,,,,,,94038,37.52019,-122.499618,Moss Beach,CA,San Mateo
,,,,,,,,,,94039,37.189396,-121.705327,Mountain View,CA,Santa Clara
,,,,,,,,,,94040,37.189396,-121.705327,Mountain View,CA,Santa Clara
,,,,,,,,,,94041,37.189396,-121.705327,Mountain View,CA,Santa Clara
,,,,,,,,,,94042,37.189396,-121.705327,Mountain View,CA,Santa Clara
,,,,,,,,,,94043,37.189396,-121.705327,Mountain View,CA,Santa Clara
,,,,,,,,,,94044,37.616774,-122.480015,Pacifica,CA,San Mateo
,,,,,,,,,,94045,37.381144,-122.334825,Pacifica,CA,San Mateo
,,,,,,,,,,94059,37.381144,-122.334825,Redwood City,CA,San Mateo
,,,,,,,,,,94060,37.211194,-122.343782,Pescadero,CA,San Mateo
,,,,,,,,,,94061,37.462158,-122.235639,Redwood City,CA,San Mateo
,,,,,,,,,,94062,37.424539,-122.295997,Redwood City,CA,San Mateo
,,,,,,,,,,94063,37.490387,-122.212846,Redwood City,CA,San Mateo
,,,,,,,,,,94064,37.381144,-122.334825,Redwood City,CA,San Mateo
,,,,,,,,,,94065,37.53256,-122.247806,Redwood City,CA,San Mateo
,,,,,,,,,,94066,37.623159,-122.436034,San Bruno,CA,San Mateo
,,,,,,,,,,94067,37.381144,-122.334825,San Bruno,CA,San Mateo
,,,,,,,,,,94070,37.498586,-122.29815,San Carlos,CA,San Mateo
,,,,,,,,,,94071,37.381144,-122.334825,San Carlos,CA,San Mateo
,,,,,,,,,,94074,37.328292,-122.360233,San Gregorio,CA,San Mateo
,,,,,,,,,,94080,37.657443,-122.423483,South San Francisco,CA,San Mateo
,,,,,,,,,,94083,37.381144,-122.334825,South San Francisco,CA,San Mateo
,,,,,,,,,,94085,,,Sunnyvale,CA,Santa Clara
,,,,,,,,,,94086,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
,,,,,,,,,,94087,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
,,,,,,,,,,94088,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
,,,,,,,,,,94089,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
,,,,,,,,,,94090,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
,,,,,,,,,,94096,37.381144,-122.334825,San Bruno,CA,San Mateo
,,,,,,,,,,94098,37.381144,-122.334825,San Bruno,CA,San Mateo
,,,,,,,,,,94099,37.381144,-122.334825,South San Francisco,CA,San Mateo
,,,,,,,,,,94101,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94102,37.779278,-122.416582,San Francisco,CA,San Francisco
,,,,,,,,,,94103,37.775678,-122.412131,San Francisco,CA,San Francisco
,,,,,,,,,,94104,37.790728,-122.401732,San Francisco,CA,San Francisco
,,,,,,,,,,94105,37.789595,-122.395631,San Francisco,CA,San Francisco
,,,,,,,,,,94106,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94107,37.769029,-122.393681,San Francisco,CA,San Francisco
,,,,,,,,,,94108,37.791028,-122.408782,San Francisco,CA,San Francisco
,,,,,,,,,,94109,37.795219,-122.420782,San Francisco,CA,San Francisco
,,,,,,,,,,94110,37.748932,-122.416281,San Francisco,CA,San Francisco
,,,,,,,,,,94111,37.773579,-122.405331,San Francisco,CA,San Francisco
,,,,,,,,,,94112,37.721981,-122.439382,San Francisco,CA,San Francisco
,,,,,,,,,,94114,37.758279,-122.439332,San Francisco,CA,San Francisco
,,,,,,,,,,94115,37.786028,-122.437032,San Francisco,CA,San Francisco
,,,,,,,,,,94116,37.743857,-122.483232,San Francisco,CA,San Francisco
,,,,,,,,,,94117,37.769079,-122.443882,San Francisco,CA,San Francisco
,,,,,,,,,,94118,37.778779,-122.459982,San Francisco,CA,San Francisco
,,,,,,,,,,94119,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94120,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94121,37.777129,-122.491682,San Francisco,CA,San Francisco
,,,,,,,,,,94122,37.761179,-122.475732,San Francisco,CA,San Francisco
,,,,,,,,,,94123,37.79967,-122.435732,San Francisco,CA,San Francisco
,,,,,,,,,,94124,37.73123,-122.382857,San Francisco,CA,San Francisco
,,,,,,,,,,94125,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94126,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94127,37.73403,-122.458632,San Francisco,CA,San Francisco
,,,,,,,,,,94128,37.621582,-122.392882,San Francisco,CA,San Mateo
,,,,,,,,,,94129,37.798878,-122.465682,San Francisco,CA,San Francisco
,,,,,,,,,,94130,37.819763,-122.368433,San Francisco,CA,San Francisco
,,,,,,,,,,94131,37.74363,-122.443182,San Francisco,CA,San Francisco
,,,,,,,,,,94132,37.722631,-122.482483,San Francisco,CA,San Francisco
,,,,,,,,,,94133,37.801928,-122.410182,San Francisco,CA,San Francisco
,,,,,,,,,,94134,37.72168,-122.410832,San Francisco,CA,San Francisco
,,,,,,,,,,94135,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94136,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94137,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94138,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94139,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94140,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94141,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94142,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94143,37.76313,-122.458582,San Francisco,CA,San Francisco
,,,,,,,,,,94144,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94145,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94146,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94147,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94150,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94151,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94152,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94153,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94154,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94155,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94156,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94157,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94159,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94160,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94161,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94162,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94163,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94164,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94165,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94166,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94167,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94168,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94169,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94170,37.784827,-122.727802,San Francisco,CA,San Francisco
,,,,,,,,,,94171,37.784827,-122.727802,San Francisco,CA,San Francisco
